SiteNameTreat,SiteNameRep,SiteName,Site,Gas,FileName,Date_R,SlopeID,Treatment,SplitID,lat,lon,mgm2day_mean,mgm2day_sd,ppm_min,ppm_max,Temp_mean,Humidity_mean,Rainfall_mean,PondiRep,Season,pH,DO,Depth,Surface_Ar,Water_Temp,Nitrogen,Phosphorus,Vegetation/20m(Area m2)
Tyabb_UD,Tyabb_UD,Tyabb,Tyabb UD,CH4,Tyabb_UD.csv,18/11/2022,Date_2022-11-18_FileName_Tyabb_UD.csv_Gas_CH4,UD,2,-38.25083,145.18631,28.62565217,84.84364356,785,1205,15.05,71.38,0.04,23,Summer,6.7,4.86,2.4,535.52,20.6,,,233.4
Tyabb_UD,Tyabb_UD,Tyabb,Tyabb UD,CH4,Tyabb_UD.csv,19/11/2022,Date_2022-11-19_FileName_Tyabb_UD.csv_Gas_CH4,UD,2,-38.25083,145.18631,23.75608696,65.14089246,1235,1555,16.19,84.12,14.13,23,Summer,6.7,4.86,2.4,535.52,20.6,,,233.4
Tyabb_UD,Tyabb_UD,Tyabb,Tyabb UD,CH4,Tyabb_UD.csv,20/11/2022,Date_2022-11-20_FileName_Tyabb_UD.csv_Gas_CH4,UD,2,-38.25083,145.18631,27.02137931,73.54198916,1504,1981,13.86,78.12,15.32,29,Summer,6.7,4.86,2.4,535.52,20.6,,,233.4
Tyabb_UD,Tyabb_UD,Tyabb,Tyabb UD,CH4,Tyabb_UD.csv,24/11/2022,Date_2022-11-24_FileName_Tyabb_UD.csv_Gas_CH4,UD,3,-38.25083,145.18631,22.72727273,26.40700933,12,167,13.92,79.5,0.37,11,Summer,6.7,4.86,2.4,535.52,20.6,,,233.4
Tyabb_UD,Tyabb_UD,Tyabb,Tyabb UD,CH4,Tyabb_UD.csv,25/11/2022,Date_2022-11-25_FileName_Tyabb_UD.csv_Gas_CH4,UD,3,-38.25083,145.18631,50.12916667,66.73797276,182,926,14.08,76.12,0.06,24,Summer,6.7,4.86,2.4,535.52,20.6,,,233.4
Tyabb_UD,Tyabb_UD,Tyabb,Tyabb UD,CH4,Tyabb_UD.csv,26/11/2022,Date_2022-11-26_FileName_Tyabb_UD.csv_Gas_CH4,UD,3,-38.25083,145.18631,86.70608696,79.61828672,944,2187,16.81,81.94,1.8,23,Summer,6.7,4.86,2.4,535.52,20.6,,,233.4
Tyabb_UD,Tyabb_UD,Tyabb,Tyabb UD,CH4,Tyabb_UD.csv,27/11/2022,Date_2022-11-27_FileName_Tyabb_UD.csv_Gas_CH4,UD,3,-38.25083,145.18631,121.0305128,78.72338611,2219,3717,14.36,77.81,0.62,39,Summer,6.7,4.86,2.4,535.52,20.6,,,233.4
Tyabb_UD,Tyabb_UD,Tyabb,Tyabb UD,CH4,Tyabb_UD.csv,28/11/2022,Date_2022-11-28_FileName_Tyabb_UD.csv_Gas_CH4,UD,3,-38.25083,145.18631,87.03454545,215.4338403,3801,5049,13.87,75.31,2.43,22,Summer,6.7,4.86,2.4,535.52,20.6,,,233.4
Tyabb_UD,Tyabb_UD,Tyabb,Tyabb UD,CH4,Tyabb_UD.csv,29/11/2022,Date_2022-11-29_FileName_Tyabb_UD.csv_Gas_CH4,UD,3,-38.25083,145.18631,88.91173913,197.2874243,5106,6322,14.1,73.88,0.96,23,Summer,6.7,4.86,2.4,535.52,20.6,,,233.4
Tyabb_UD,Tyabb_UD,Tyabb,Tyabb UD,CH4,Tyabb_UD.csv,30/11/2022,Date_2022-11-30_FileName_Tyabb_UD.csv_Gas_CH4,UD,3,-38.25083,145.18631,13.59777778,149.0278023,6393,6613,14.15,79.12,0.09,9,Summer,6.7,4.86,2.4,535.52,20.6,,,233.4
Tyabb_UD,Tyabb_UD,Tyabb,Tyabb UD,CH4,Tyabb_UD.csv,4/12/2022,Date_2022-12-04_FileName_Tyabb_UD.csv_Gas_CH4,UD,4,-38.25083,145.18631,91.65166667,58.33956511,242,495,20.92,72.19,0.25,6,Summer,6.7,4.86,2.4,535.52,20.6,,,233.4
Tyabb_UD,Tyabb_UD,Tyabb,Tyabb UD,CH4,Tyabb_UD.csv,5/12/2022,Date_2022-12-05_FileName_Tyabb_UD.csv_Gas_CH4,UD,4,-38.25083,145.18631,132.1473913,118.0669119,506,2412,15.39,85.31,7.44,23,Summer,6.7,4.86,2.4,535.52,20.6,,,233.4
Tyabb_UD,Tyabb_UD,Tyabb,Tyabb UD,CH4,Tyabb_UD.csv,6/12/2022,Date_2022-12-06_FileName_Tyabb_UD.csv_Gas_CH4,UD,4,-38.25083,145.18631,119.4234375,194.2861235,2570,5237,14.72,75.5,0.55,32,Summer,6.7,4.86,2.4,535.52,20.6,,,233.4
Tyabb_UD,Tyabb_UD,Tyabb,Tyabb UD,CH4,Tyabb_UD.csv,7/12/2022,Date_2022-12-07_FileName_Tyabb_UD.csv_Gas_CH4,UD,4,-38.25083,145.18631,78.66666667,247.9617566,5311,6977,14.15,72.69,3.7,27,Summer,6.7,4.86,2.4,535.52,20.6,,,233.4
Tyabb_UD,Tyabb_UD,Tyabb,Tyabb UD,CH4,Tyabb_UD.csv,8/12/2022,Date_2022-12-08_FileName_Tyabb_UD.csv_Gas_CH4,UD,4,-38.25083,145.18631,64.09695652,275.8466966,6764,7902,12.6,72.38,1.22,23,Summer,6.7,4.86,2.4,535.52,20.6,,,233.4
Tyabb_UD,Tyabb_UD,Tyabb,Tyabb UD,CH4,Tyabb_UD.csv,9/12/2022,Date_2022-12-09_FileName_Tyabb_UD.csv_Gas_CH4,UD,4,-38.25083,145.18631,48.3675,315.8874337,6821,8629,13.3,68,0.36,24,Summer,6.7,4.86,2.4,535.52,20.6,,,233.4
Tyabb_UD,Tyabb_UD,Tyabb,Tyabb UD,CH4,Tyabb_UD.csv,10/12/2022,Date_2022-12-10_FileName_Tyabb_UD.csv_Gas_CH4,UD,4,-38.25083,145.18631,8.969565217,373.6496695,7096,8929,15.67,65.12,0,23,Summer,6.7,4.86,2.4,535.52,20.6,,,233.4
Tyabb_UD,Tyabb_UD,Tyabb,Tyabb UD,CH4,Tyabb_UD.csv,11/12/2022,Date_2022-12-11_FileName_Tyabb_UD.csv_Gas_CH4,UD,4,-38.25083,145.18631,34.3075,378.5154793,7747,9267,17.31,83.06,15.67,24,Summer,6.7,4.86,2.4,535.52,20.6,,,233.4
Tyabb_UD,Tyabb_UD,Tyabb,Tyabb UD,CH4,Tyabb_UD.csv,12/12/2022,Date_2022-12-12_FileName_Tyabb_UD.csv_Gas_CH4,UD,4,-38.25083,145.18631,78.83518519,359.3398208,9058,10216,13.73,82.12,18.81,27,Summer,6.7,4.86,2.4,535.52,20.6,,,233.4
Tyabb_UD,Tyabb_UD,Tyabb,Tyabb UD,CH4,Tyabb_UD.csv,13/12/2022,Date_2022-12-13_FileName_Tyabb_UD.csv_Gas_CH4,UD,4,-38.25083,145.18631,141.7966667,81.5788884,10334,10484,13.22,76.62,10.64,3,Summer,6.7,4.86,2.4,535.52,20.6,,,233.4
WebbWare1_FD,WebbWare1_FD,WebbWare1,WebbWareRdRetired,CO2,WebbWare1_FD.csv,7/06/2023,Date_2023-06-07_FileName_WebbWare1_FD.csv_Gas_CO2,FD,1,-37.33614,145.43159,144.93,238.507411,300,516,12.15,95.06,6.49,5,Winter,7.265,12.25666667,8,2091,10.54,2.7,<0.10,124.28
WebbWare1_FD,WebbWare1_FD,WebbWare1,WebbWareRdRetired,CO2,WebbWare1_FD.csv,8/06/2023,Date_2023-06-08_FileName_WebbWare1_FD.csv_Gas_CO2,FD,1,-37.33614,145.43159,403.1433333,289.0031748,574,2732,10.82,89.88,16.53,24,Winter,7.265,12.25666667,8,2091,10.54,2.7,<0.10,124.28
WebbWare1_FD,WebbWare1_FD,WebbWare1,WebbWareRdRetired,CO2,WebbWare1_FD.csv,9/06/2023,Date_2023-06-09_FileName_WebbWare1_FD.csv_Gas_CO2,FD,1,-37.33614,145.43159,155.3483333,412.1691567,2849,3796,7.19,80.44,7.68,24,Winter,7.265,12.25666667,8,2091,10.54,2.7,<0.10,124.28
WebbWare1_FD,WebbWare1_FD,WebbWare1,WebbWareRdRetired,CO2,WebbWare1_FD.csv,10/06/2023,Date_2023-06-10_FileName_WebbWare1_FD.csv_Gas_CO2,FD,1,-37.33614,145.43159,154.1418182,144.221671,3582,3985,6.48,91.38,0.41,11,Winter,7.265,12.25666667,8,2091,10.54,2.7,<0.10,124.28
WebbWare1_FD,WebbWare1_FD,WebbWare1,WebbWareRdRetired,CO2,WebbWare1_FD.csv,13/06/2023,Date_2023-06-13_FileName_WebbWare1_FD.csv_Gas_CO2,FD,2,-37.33614,145.43159,507.8847619,403.301674,1526,3685,6.82,95.88,9.58,21,Winter,7.265,12.25666667,8,2091,10.54,2.7,<0.10,124.28
WebbWare1_FD,WebbWare1_FD,WebbWare1,WebbWareRdRetired,CO2,WebbWare1_FD.csv,14/06/2023,Date_2023-06-14_FileName_WebbWare1_FD.csv_Gas_CO2,FD,2,-37.33614,145.43159,74.15192308,370.7412009,3685,4365,6.68,94.25,7.1,26,Winter,7.265,12.25666667,8,2091,10.54,2.7,<0.10,124.28
WebbWare1_FD,WebbWare1_FD,WebbWare1,WebbWareRdRetired,CO2,WebbWare1_FD.csv,15/06/2023,Date_2023-06-15_FileName_WebbWare1_FD.csv_Gas_CO2,FD,2,-37.33614,145.43159,65.55583333,334.3228503,4066,4743,7.51,96.44,3.37,24,Winter,7.265,12.25666667,8,2091,10.54,2.7,<0.10,124.28
WebbWare1_FD,WebbWare1_FD,WebbWare1,WebbWareRdRetired,CO2,WebbWare1_FD.csv,16/06/2023,Date_2023-06-16_FileName_WebbWare1_FD.csv_Gas_CO2,FD,2,-37.33614,145.43159,382.906,201.5420037,4358,5169,8.6,84,0.29,10,Winter,7.265,12.25666667,8,2091,10.54,2.7,<0.10,124.28
WebbWare1_FD,WebbWare1_FD,WebbWare1,WebbWareRdRetired,CH4,WebbWare1_FD.csv,7/06/2023,Date_2023-06-07_FileName_WebbWare1_FD.csv_Gas_CH4,FD,1,-37.33614,145.43159,-0.237272727,2.377928052,22.2123091,25.72477943,12.15,95.06,6.49,11,Winter,7.265,12.25666667,8,2091,10.54,2.7,<0.10,124.28
WebbWare1_FD,WebbWare1_FD,WebbWare1,WebbWareRdRetired,CH4,WebbWare1_FD.csv,8/06/2023,Date_2023-06-08_FileName_WebbWare1_FD.csv_Gas_CH4,FD,1,-37.33614,145.43159,4.45875,3.061608433,26.18599982,92.89008451,10.82,89.88,16.53,24,Winter,7.265,12.25666667,8,2091,10.54,2.7,<0.10,124.28
WebbWare1_FD,WebbWare1_FD,WebbWare1,WebbWareRdRetired,CH4,WebbWare1_FD.csv,9/06/2023,Date_2023-06-09_FileName_WebbWare1_FD.csv_Gas_CH4,FD,1,-37.33614,145.43159,8.583333333,14.76967271,97.6198584,222.1859217,7.19,80.44,7.68,24,Winter,7.265,12.25666667,8,2091,10.54,2.7,<0.10,124.28
WebbWare1_FD,WebbWare1_FD,WebbWare1,WebbWareRdRetired,CH4,WebbWare1_FD.csv,10/06/2023,Date_2023-06-10_FileName_WebbWare1_FD.csv_Gas_CH4,FD,1,-37.33614,145.43159,0.53173913,5.838220193,205.7240495,229.7944627,6.48,91.38,0.41,23,Winter,7.265,12.25666667,8,2091,10.54,2.7,<0.10,124.28
WebbWare1_FD,WebbWare1_FD,WebbWare1,WebbWareRdRetired,CH4,WebbWare1_FD.csv,11/06/2023,Date_2023-06-11_FileName_WebbWare1_FD.csv_Gas_CH4,FD,1,-37.33614,145.43159,0.655416667,3.78764465,216.5985324,239.5646833,7.76,83.94,0.06,24,Winter,7.265,12.25666667,8,2091,10.54,2.7,<0.10,124.28
WebbWare1_FD,WebbWare1_FD,WebbWare1,WebbWareRdRetired,CH4,WebbWare1_FD.csv,13/06/2023,Date_2023-06-13_FileName_WebbWare1_FD.csv_Gas_CH4,FD,2,-37.33614,145.43159,2.536666667,6.215365905,46.64589599,80.08069037,6.82,95.88,9.58,21,Winter,7.265,12.25666667,8,2091,10.54,2.7,<0.10,124.28
WebbWare1_FD,WebbWare1_FD,WebbWare1,WebbWareRdRetired,CH4,WebbWare1_FD.csv,14/06/2023,Date_2023-06-14_FileName_WebbWare1_FD.csv_Gas_CH4,FD,2,-37.33614,145.43159,3.465769231,3.536686781,81.0220519,133.9824873,6.68,94.25,7.1,26,Winter,7.265,12.25666667,8,2091,10.54,2.7,<0.10,124.28
WebbWare1_FD,WebbWare1_FD,WebbWare1,WebbWareRdRetired,CH4,WebbWare1_FD.csv,15/06/2023,Date_2023-06-15_FileName_WebbWare1_FD.csv_Gas_CH4,FD,2,-37.33614,145.43159,3.61,2.309067194,136.6437043,188.4654117,7.51,96.44,3.37,24,Winter,7.265,12.25666667,8,2091,10.54,2.7,<0.10,124.28
WebbWare1_FD,WebbWare1_FD,WebbWare1,WebbWareRdRetired,CH4,WebbWare1_FD.csv,16/06/2023,Date_2023-06-16_FileName_WebbWare1_FD.csv_Gas_CH4,FD,2,-37.33614,145.43159,2.12125,8.767645717,177.0068465,220.3122063,8.6,84,0.29,24,Winter,7.265,12.25666667,8,2091,10.54,2.7,<0.10,124.28
WebbWare1_FD,WebbWare1_FD,WebbWare1,WebbWareRdRetired,CH4,WebbWare1_FD.csv,17/06/2023,Date_2023-06-17_FileName_WebbWare1_FD.csv_Gas_CH4,FD,2,-37.33614,145.43159,0.996666667,2.277110742,221.2476524,222.1859217,7.83,73.5,3.94,3,Winter,7.265,12.25666667,8,2091,10.54,2.7,<0.10,124.28
WebbWare10_UD,WebbWare10_UD,WebbWare10,WebbWareRd,CO2,WebbWare10_UD.csv,7/06/2023,Date_2023-06-07_FileName_WebbWare10_UD.csv_Gas_CO2,UD,1,-37.33443,145.45183,288.11,297.0202579,851,1745,12.15,95.06,6.49,13,Winter,7.226666667,11.09166667,5,2257,10.80666667,8.9,<0.10,0
WebbWare10_UD,WebbWare10_UD,WebbWare10,WebbWareRd,CO2,WebbWare10_UD.csv,8/06/2023,Date_2023-06-08_FileName_WebbWare10_UD.csv_Gas_CO2,UD,1,-37.33443,145.45183,47.29826087,166.265298,1717,2074,10.82,89.88,16.53,23,Winter,7.226666667,11.09166667,5,2257,10.80666667,8.9,<0.10,0
WebbWare10_UD,WebbWare10_UD,WebbWare10,WebbWareRd,CO2,WebbWare10_UD.csv,9/06/2023,Date_2023-06-09_FileName_WebbWare10_UD.csv_Gas_CO2,UD,1,-37.33443,145.45183,24.5175,74.59433259,1979,2113,7.19,80.44,7.68,24,Winter,7.226666667,11.09166667,5,2257,10.80666667,8.9,<0.10,0
WebbWare10_UD,WebbWare10_UD,WebbWare10,WebbWareRd,CO2,WebbWare10_UD.csv,10/06/2023,Date_2023-06-10_FileName_WebbWare10_UD.csv_Gas_CO2,UD,1,-37.33443,145.45183,43.6325,90.96509446,2105,2334,6.48,91.38,0.41,24,Winter,7.226666667,11.09166667,5,2257,10.80666667,8.9,<0.10,0
WebbWare10_UD,WebbWare10_UD,WebbWare10,WebbWareRd,CO2,WebbWare10_UD.csv,11/06/2023,Date_2023-06-11_FileName_WebbWare10_UD.csv_Gas_CO2,UD,1,-37.33443,145.45183,13.97208333,187.3864615,2172,2512,7.76,83.94,0.06,24,Winter,7.226666667,11.09166667,5,2257,10.80666667,8.9,<0.10,0
WebbWare10_UD,WebbWare10_UD,WebbWare10,WebbWareRd,CO2,WebbWare10_UD.csv,12/06/2023,Date_2023-06-12_FileName_WebbWare10_UD.csv_Gas_CO2,UD,1,-37.33443,145.45183,71.40555556,130.7886305,2437,2582,6.44,89,0.08,9,Winter,7.226666667,11.09166667,5,2257,10.80666667,8.9,<0.10,0
WebbWare10_UD,WebbWare10_UD,WebbWare10,WebbWareRd,CO2,WebbWare10_UD.csv,13/06/2023,Date_2023-06-13_FileName_WebbWare10_UD.csv_Gas_CO2,UD,2,-37.33443,145.45183,280.2590476,230.898331,938,2148,6.82,95.88,9.58,21,Winter,7.226666667,11.09166667,5,2257,10.80666667,8.9,<0.10,0
WebbWare10_UD,WebbWare10_UD,WebbWare10,WebbWareRd,CO2,WebbWare10_UD.csv,14/06/2023,Date_2023-06-14_FileName_WebbWare10_UD.csv_Gas_CO2,UD,2,-37.33443,145.45183,-20.48083333,379.2467472,1478,2357,6.68,94.25,7.1,24,Winter,7.226666667,11.09166667,5,2257,10.80666667,8.9,<0.10,0
WebbWare10_UD,WebbWare10_UD,WebbWare10,WebbWareRd,CO2,WebbWare10_UD.csv,15/06/2023,Date_2023-06-15_FileName_WebbWare10_UD.csv_Gas_CO2,UD,2,-37.33443,145.45183,54.85791667,268.0865013,1974,2386,7.51,96.44,3.37,24,Winter,7.226666667,11.09166667,5,2257,10.80666667,8.9,<0.10,0
WebbWare10_UD,WebbWare10_UD,WebbWare10,WebbWareRd,CO2,WebbWare10_UD.csv,16/06/2023,Date_2023-06-16_FileName_WebbWare10_UD.csv_Gas_CO2,UD,2,-37.33443,145.45183,-130.82,405.856309,1975,2505,8.6,84,0.29,12,Winter,7.226666667,11.09166667,5,2257,10.80666667,8.9,<0.10,0
WebbWare10_UD,WebbWare10_UD,WebbWare10,WebbWareRd,CO2,WebbWare10_UD.csv,20/06/2023,Date_2023-06-20_FileName_WebbWare10_UD.csv_Gas_CO2,UD,3,-37.33443,145.45183,530.2757143,137.1020995,670,1384,3.65,96.62,1.16,7,Winter,7.226666667,11.09166667,5,2257,10.80666667,8.9,<0.10,0
WebbWare10_UD,WebbWare10_UD,WebbWare10,WebbWareRd,CO2,WebbWare10_UD.csv,21/06/2023,Date_2023-06-21_FileName_WebbWare10_UD.csv_Gas_CO2,UD,3,-37.33443,145.45183,43.32592593,595.3677453,498,1879,2.91,87.94,0.03,27,Winter,7.226666667,11.09166667,5,2257,10.80666667,8.9,<0.10,0
WebbWare10_UD,WebbWare10_UD,WebbWare10,WebbWareRd,CO2,WebbWare10_UD.csv,22/06/2023,Date_2023-06-22_FileName_WebbWare10_UD.csv_Gas_CO2,UD,3,-37.33443,145.45183,90.32583333,622.4150647,911,2075,4.86,82.5,5.74,24,Winter,7.226666667,11.09166667,5,2257,10.80666667,8.9,<0.10,0
WebbWare10_UD,WebbWare10_UD,WebbWare10,WebbWareRd,CO2,WebbWare10_UD.csv,23/06/2023,Date_2023-06-23_FileName_WebbWare10_UD.csv_Gas_CO2,UD,3,-37.33443,145.45183,132.662,63.52096087,2014,2117,3.51,97.75,5.91,5,Winter,7.226666667,11.09166667,5,2257,10.80666667,8.9,<0.10,0
WebbWare10_UD,WebbWare10_UD,WebbWare10,WebbWareRd,CO2,WebbWare10_UD.csv,6/07/2023,Date_2023-07-06_FileName_WebbWare10_UD.csv_Gas_CO2,UD,4,-37.33443,145.45183,438.5118182,521.1375559,475,1688,6.48,91.5,3.25,11,Winter,7.226666667,11.09166667,5,2257,10.80666667,8.9,<0.10,0
WebbWare10_UD,WebbWare10_UD,WebbWare10,WebbWareRd,CO2,WebbWare10_UD.csv,7/07/2023,Date_2023-07-07_FileName_WebbWare10_UD.csv_Gas_CO2,UD,4,-37.33443,145.45183,91.1637037,98.29961355,1751,2205,6.68,93.75,4.22,27,Winter,7.226666667,11.09166667,5,2257,10.80666667,8.9,<0.10,0
WebbWare10_UD,WebbWare10_UD,WebbWare10,WebbWareRd,CO2,WebbWare10_UD.csv,8/07/2023,Date_2023-07-08_FileName_WebbWare10_UD.csv_Gas_CO2,UD,4,-37.33443,145.45183,-9.07,144.0876509,2039,2290,5.67,94,12.78,22,Winter,7.226666667,11.09166667,5,2257,10.80666667,8.9,<0.10,0
WebbWare10_UD,WebbWare10_UD,WebbWare10,WebbWareRd,CO2,WebbWare10_UD.csv,9/07/2023,Date_2023-07-09_FileName_WebbWare10_UD.csv_Gas_CO2,UD,4,-37.33443,145.45183,-13.81458333,156.4720032,1918,2277,7.66,96.88,14.82,24,Winter,7.226666667,11.09166667,5,2257,10.80666667,8.9,<0.10,0
WebbWare10_UD,WebbWare10_UD,WebbWare10,WebbWareRd,CO2,WebbWare10_UD.csv,10/07/2023,Date_2023-07-10_FileName_WebbWare10_UD.csv_Gas_CO2,UD,4,-37.33443,145.45183,35.30041667,150.7657527,2024,2275,7.55,95.88,2.39,24,Winter,7.226666667,11.09166667,5,2257,10.80666667,8.9,<0.10,0
WebbWare10_UD,WebbWare10_UD,WebbWare10,WebbWareRd,CO2,WebbWare10_UD.csv,11/07/2023,Date_2023-07-11_FileName_WebbWare10_UD.csv_Gas_CO2,UD,4,-37.33443,145.45183,-1.6,177.0710375,1900,2386,8.79,92.88,1.8,24,Winter,7.226666667,11.09166667,5,2257,10.80666667,8.9,<0.10,0
WebbWare10_UD,WebbWare10_UD,WebbWare10,WebbWareRd,CO2,WebbWare10_UD.csv,12/07/2023,Date_2023-07-12_FileName_WebbWare10_UD.csv_Gas_CO2,UD,4,-37.33443,145.45183,13.96521739,217.7984992,1930,2370,8.65,91.31,0.73,23,Winter,7.226666667,11.09166667,5,2257,10.80666667,8.9,<0.10,0
WebbWare10_UD,WebbWare10_UD,WebbWare10,WebbWareRd,CO2,WebbWare10_UD.csv,13/07/2023,Date_2023-07-13_FileName_WebbWare10_UD.csv_Gas_CO2,UD,4,-37.33443,145.45183,-14.03111111,181.1917094,2096,2430,7.88,84.88,0.05,18,Winter,7.226666667,11.09166667,5,2257,10.80666667,8.9,<0.10,0
WebbWare10_UD,WebbWare10_UD,WebbWare10,WebbWareRd,CO2,WebbWare10_UD.csv,17/08/2023,Date_2023-08-17_FileName_WebbWare10_UD.csv_Gas_CO2,UD,5,-37.33443,145.45183,415.992,143.433162,1150,1498,5.4,81.5,0.39,5,Winter,7.226666667,11.09166667,5,2257,10.80666667,8.9,<0.10,0
WebbWare10_UD,WebbWare10_UD,WebbWare10,WebbWareRd,CO2,WebbWare10_UD.csv,18/08/2023,Date_2023-08-18_FileName_WebbWare10_UD.csv_Gas_CO2,UD,5,-37.33443,145.45183,205.3558333,183.8835083,1591,2626,4.79,93.31,16.28,24,Winter,7.226666667,11.09166667,5,2257,10.80666667,8.9,<0.10,0
WebbWare10_UD,WebbWare10_UD,WebbWare10,WebbWareRd,CO2,WebbWare10_UD.csv,19/08/2023,Date_2023-08-19_FileName_WebbWare10_UD.csv_Gas_CO2,UD,5,-37.33443,145.45183,-7.626521739,152.4554243,2586,2805,7.82,98.31,13.39,23,Winter,7.226666667,11.09166667,5,2257,10.80666667,8.9,<0.10,0
WebbWare10_UD,WebbWare10_UD,WebbWare10,WebbWareRd,CO2,WebbWare10_UD.csv,20/08/2023,Date_2023-08-20_FileName_WebbWare10_UD.csv_Gas_CO2,UD,5,-37.33443,145.45183,109.9657143,142.723958,2593,2762,10.25,97.19,4.91,7,Winter,7.226666667,11.09166667,5,2257,10.80666667,8.9,<0.10,0
WebbWare10_UD,WebbWare10_UD,WebbWare10,WebbWareRd,CO2,WebbWare10_UD.csv,21/08/2023,Date_2023-08-21_FileName_WebbWare10_UD.csv_Gas_CO2,UD,6,-37.33443,145.45183,45.85111111,290.9078317,1414,1715,9.83,96.12,4.51,18,Winter,7.226666667,11.09166667,5,2257,10.80666667,8.9,<0.10,0
WebbWare10_UD,WebbWare10_UD,WebbWare10,WebbWareRd,CO2,WebbWare10_UD.csv,22/08/2023,Date_2023-08-22_FileName_WebbWare10_UD.csv_Gas_CO2,UD,6,-37.33443,145.45183,124.1516667,361.3250924,1668,2364,10.09,94.81,13.79,24,Winter,7.226666667,11.09166667,5,2257,10.80666667,8.9,<0.10,0
WebbWare10_UD,WebbWare10_UD,WebbWare10,WebbWareRd,CO2,WebbWare10_UD.csv,23/08/2023,Date_2023-08-23_FileName_WebbWare10_UD.csv_Gas_CO2,UD,6,-37.33443,145.45183,-37.12214286,164.214965,2245,2456,7.67,86.44,0.48,14,Winter,7.226666667,11.09166667,5,2257,10.80666667,8.9,<0.10,0
WebbWare10_UD,WebbWare10_UD,WebbWare10,WebbWareRd,CH4,WebbWare10_UD.csv,7/06/2023,Date_2023-06-07_FileName_WebbWare10_UD.csv_Gas_CH4,UD,1,-37.33443,145.45183,-0.7475,2.219246903,5.849823226,6.853299436,12.15,95.06,6.49,12,Winter,7.226666667,11.09166667,5,2257,10.80666667,8.9,<0.10,0
WebbWare10_UD,WebbWare10_UD,WebbWare10,WebbWareRd,CH4,WebbWare10_UD.csv,8/06/2023,Date_2023-06-08_FileName_WebbWare10_UD.csv_Gas_CH4,UD,1,-37.33443,145.45183,0.242173913,1.065384935,5.201095371,10.03274896,10.82,89.88,16.53,23,Winter,7.226666667,11.09166667,5,2257,10.80666667,8.9,<0.10,0
WebbWare10_UD,WebbWare10_UD,WebbWare10,WebbWareRd,CH4,WebbWare10_UD.csv,9/06/2023,Date_2023-06-09_FileName_WebbWare10_UD.csv_Gas_CH4,UD,1,-37.33443,145.45183,1.01625,3.098706339,6.958697714,24.8172557,7.19,80.44,7.68,24,Winter,7.226666667,11.09166667,5,2257,10.80666667,8.9,<0.10,0
WebbWare10_UD,WebbWare10_UD,WebbWare10,WebbWareRd,CH4,WebbWare10_UD.csv,10/06/2023,Date_2023-06-10_FileName_WebbWare10_UD.csv_Gas_CH4,UD,1,-37.33443,145.45183,-0.239583333,1.484814376,15.07755286,24.59346507,6.48,91.38,0.41,24,Winter,7.226666667,11.09166667,5,2257,10.80666667,8.9,<0.10,0
WebbWare10_UD,WebbWare10_UD,WebbWare10,WebbWareRd,CH4,WebbWare10_UD.csv,11/06/2023,Date_2023-06-11_FileName_WebbWare10_UD.csv_Gas_CH4,UD,1,-37.33443,145.45183,0.36375,1.501271381,15.58159561,26.6522245,7.76,83.94,0.06,24,Winter,7.226666667,11.09166667,5,2257,10.80666667,8.9,<0.10,0
WebbWare10_UD,WebbWare10_UD,WebbWare10,WebbWareRd,CH4,WebbWare10_UD.csv,12/06/2023,Date_2023-06-12_FileName_WebbWare10_UD.csv_Gas_CH4,UD,1,-37.33443,145.45183,1.097391304,5.391338354,18.25156727,42.46029185,6.44,89,0.08,23,Winter,7.226666667,11.09166667,5,2257,10.80666667,8.9,<0.10,0
WebbWare10_UD,WebbWare10_UD,WebbWare10,WebbWareRd,CH4,WebbWare10_UD.csv,13/06/2023,Date_2023-06-13_FileName_WebbWare10_UD.csv_Gas_CH4,UD,1,-37.33443,145.45183,2.713333333,21.60384923,7.499673204,83.40707047,6.82,95.88,9.58,24,Winter,7.226666667,11.09166667,5,2257,10.80666667,8.9,<0.10,0
WebbWare10_UD,WebbWare10_UD,WebbWare10,WebbWareRd,CH4,WebbWare10_UD.csv,14/06/2023,Date_2023-06-14_FileName_WebbWare10_UD.csv_Gas_CH4,UD,1,-37.33443,145.45183,2.147916667,8.368911923,84.85992191,119.3599619,6.68,94.25,7.1,24,Winter,7.226666667,11.09166667,5,2257,10.80666667,8.9,<0.10,0
WebbWare10_UD,WebbWare10_UD,WebbWare10,WebbWareRd,CH4,WebbWare10_UD.csv,15/06/2023,Date_2023-06-15_FileName_WebbWare10_UD.csv_Gas_CH4,UD,1,-37.33443,145.45183,4.171666667,20.90896056,106.9850996,178.6131259,7.51,96.44,3.37,24,Winter,7.226666667,11.09166667,5,2257,10.80666667,8.9,<0.10,0
WebbWare10_UD,WebbWare10_UD,WebbWare10,WebbWareRd,CH4,WebbWare10_UD.csv,16/06/2023,Date_2023-06-16_FileName_WebbWare10_UD.csv_Gas_CH4,UD,1,-37.33443,145.45183,-0.573333333,5.744934,149.7789977,181.8561641,8.6,84,0.29,24,Winter,7.226666667,11.09166667,5,2257,10.80666667,8.9,<0.10,0
